league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
140,La Liga,2020,530,Atletico Madrid,1,86,42,Primera División,WWWDW,same,Promotion - Champions League (Group Stage),38,26,8,4,67,25,19,15,3,1,41,11,19,11,5,3,26,14
140,La Liga,2020,541,Real Madrid,2,84,39,Primera División,WWWDW,same,Promotion - Champions League (Group Stage),38,25,9,4,67,28,19,13,3,3,33,13,19,12,6,1,34,15
140,La Liga,2020,529,Barcelona,3,79,47,Primera División,WLDDW,same,Promotion - Champions League (Group Stage),38,24,7,7,85,38,19,11,5,3,44,20,19,13,2,4,41,18
140,La Liga,2020,536,Sevilla,4,77,20,Primera División,WLWDL,same,Promotion - Champions League (Group Stage),38,24,5,9,53,33,19,14,1,4,27,11,19,10,4,5,26,22
140,La Liga,2020,548,Real Sociedad,5,62,21,Primera División,WWLWL,same,Promotion - Europa League (Group Stage),38,17,11,10,59,38,19,9,6,4,34,21,19,8,5,6,25,17
140,La Liga,2020,543,Real Betis,6,61,0,Primera División,WWDWD,same,Promotion - Europa League (Group Stage),38,17,10,11,50,50,19,10,5,4,27,21,19,7,5,7,23,29
140,La Liga,2020,533,Villarreal,7,58,16,Primera División,LWWLW,same,Promotion - Europa Conference League (Qualification),38,15,13,10,60,44,19,8,6,5,29,23,19,7,7,5,31,21
140,La Liga,2020,538,Celta Vigo,8,53,-2,Primera División,LWWWW,same,,38,14,11,13,55,57,19,9,3,7,30,30,19,5,8,6,25,27
140,La Liga,2020,715,Granada CF,9,46,-18,Primera División,DLLLL,same,,38,13,7,18,47,65,19,9,4,6,25,25,19,4,3,12,22,40
140,La Liga,2020,531,Athletic Club,10,46,4,Primera División,LLLDW,same,,38,11,13,14,46,42,19,8,6,5,29,19,19,3,7,9,17,23
140,La Liga,2020,727,Osasuna,11,44,-11,Primera División,LLWDL,same,,38,11,11,16,37,48,19,7,5,7,21,23,19,4,6,9,16,25
140,La Liga,2020,724,Cadiz,12,44,-22,Primera División,DLLWW,same,,38,11,11,16,36,58,19,5,5,9,17,30,19,6,6,7,19,28
140,La Liga,2020,532,Valencia,13,43,-3,Primera División,DWLWL,same,,38,10,13,15,50,53,19,8,7,4,34,23,19,2,6,11,16,30
140,La Liga,2020,539,Levante,14,41,-11,Primera División,DLDDL,same,,38,9,14,15,46,57,19,5,9,5,27,30,19,4,5,10,19,27
140,La Liga,2020,546,Getafe,15,38,-15,Primera División,DWLLL,same,,38,9,11,18,28,43,19,6,6,7,15,13,19,3,5,11,13,30
140,La Liga,2020,542,Alaves,16,38,-21,Primera División,LWWDL,same,,38,9,11,18,36,57,19,6,6,7,21,25,19,3,5,11,15,32
140,La Liga,2020,797,Elche,17,36,-21,Primera División,WWLLL,same,,38,8,12,18,34,55,19,5,8,6,18,23,19,3,4,12,16,32
140,La Liga,2020,726,Huesca,18,34,-19,Primera División,DLWLW,same,Relegation - LaLiga2,38,7,13,18,34,53,19,5,7,7,17,21,19,2,6,11,17,32
140,La Liga,2020,720,Valladolid,19,31,-23,Primera División,LLLLD,same,Relegation - LaLiga2,38,5,16,17,34,57,19,3,7,9,19,30,19,2,9,8,15,27
140,La Liga,2020,545,Eibar,20,30,-23,Primera División,LLDWW,same,Relegation - LaLiga2,38,6,12,20,29,52,19,2,7,10,12,21,19,4,5,10,17,31
