league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
71,Serie A,2020,127,Flamengo,1,71,20,Serie A,LWWDW,up,CONMEBOL Libertadores,38,21,8,9,68,48,19,11,4,4,35,23,19,10,4,5,33,25
71,Serie A,2020,119,Internacional,2,70,26,Serie A,DLWLD,down,CONMEBOL Libertadores,38,20,10,8,61,35,19,12,5,2,34,17,19,8,5,6,27,18
71,Serie A,2020,1062,Atletico-MG,3,68,19,Serie A,WWDDL,up,CONMEBOL Libertadores,38,20,8,10,64,45,19,14,4,1,41,13,19,6,4,9,23,32
71,Serie A,2020,126,Sao Paulo,4,66,18,Serie A,WLDWD,down,CONMEBOL Libertadores,38,18,12,8,59,41,19,10,7,2,29,16,19,8,5,6,30,25
71,Serie A,2020,124,Fluminense,5,64,13,Serie A,WDWDW,same,CONMEBOL Libertadores Qualifiers,38,18,10,10,55,42,19,11,5,3,31,14,19,7,5,7,24,28
71,Serie A,2020,130,Gremio,6,59,13,Serie A,LWLWD,up,CONMEBOL Libertadores Qualifiers,38,14,17,7,53,40,19,10,6,3,34,23,19,4,11,4,19,17
71,Serie A,2020,121,Palmeiras,7,58,14,Serie A,LDDLW,down,CONMEBOL Sudamericana,38,15,13,10,51,37,19,9,8,2,33,16,19,6,5,8,18,21
71,Serie A,2020,128,Santos,8,54,1,Serie A,LDWWD,same,CONMEBOL Sudamericana,38,14,12,12,52,51,19,9,7,3,35,23,19,5,5,9,17,28
71,Serie A,2020,134,Atletico Paranaense,9,53,2,Serie A,WLWDD,same,CONMEBOL Sudamericana,38,15,8,15,38,36,19,9,5,5,20,13,19,6,3,10,18,23
71,Serie A,2020,794,Bragantino,10,53,10,Serie A,WDDDW,up,CONMEBOL Sudamericana,38,13,14,11,50,40,19,10,5,4,34,19,19,3,9,7,16,21
71,Serie A,2020,129,Ceara,11,52,3,Serie A,WWLDL,down,CONMEBOL Sudamericana,38,14,10,14,54,51,19,7,5,7,22,25,19,7,5,7,32,26
71,Serie A,2020,131,Corinthians,12,51,0,Serie A,DDLLD,down,CONMEBOL Sudamericana,38,13,12,13,45,45,19,8,7,4,29,23,19,5,5,9,16,22
71,Serie A,2020,144,Atletico Goianiense,13,50,-5,Serie A,WDLDL,same,,38,12,14,12,40,45,19,6,9,4,24,21,19,6,5,8,16,24
71,Serie A,2020,118,Bahia,14,44,-11,Serie A,WWDDL,up,,38,12,8,18,48,59,19,9,2,8,27,26,19,3,6,10,21,33
71,Serie A,2020,123,Sport Recife,15,42,-19,Serie A,LLDWW,down,,38,12,6,20,31,50,19,8,2,9,19,23,19,4,4,11,12,27
71,Serie A,2020,154,Fortaleza EC,16,41,-10,Serie A,LLLWW,down,,38,10,11,17,34,44,19,8,6,5,20,15,19,2,5,12,14,29
71,Serie A,2020,133,Vasco DA Gama,17,41,-19,Serie A,WDLLL,same,Relegation,38,10,11,17,37,56,19,7,5,7,21,21,19,3,6,10,16,35
71,Serie A,2020,151,Goias,18,37,-22,Serie A,LDWDW,same,Relegation,38,9,10,19,41,63,19,6,5,8,19,28,19,3,5,11,22,35
71,Serie A,2020,147,Coritiba,19,31,-23,Serie A,LLWLL,same,Relegation,38,7,10,21,31,54,19,4,6,9,13,19,19,3,4,12,18,35
71,Serie A,2020,120,Botafogo,20,27,-30,Serie A,LWLLL,same,Relegation,38,5,12,21,32,62,19,3,5,11,16,30,19,2,7,10,16,32
