league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
88,Eredivisie,2021,194,Ajax,1,83,79,Eredivisie,DWDWW,same,Promotion - Champions League (Group Stage),34,26,5,3,98,19,17,14,1,2,62,8,17,12,4,1,36,11
88,Eredivisie,2021,197,PSV Eindhoven,2,81,44,Eredivisie,WWDWW,same,Promotion - Champions League (Qualification),34,26,3,5,86,42,17,14,0,3,49,22,17,12,3,2,37,20
88,Eredivisie,2021,209,Feyenoord,3,71,42,Eredivisie,LWDWW,same,Promotion - Europa League (Qualification),34,22,5,7,76,34,17,11,3,3,39,17,17,11,2,4,37,17
88,Eredivisie,2021,415,Twente,4,68,18,Eredivisie,WWLDW,same,Promotion - Europa Conference League (Qualification),34,20,8,6,55,37,17,10,5,2,28,13,17,10,3,4,27,24
88,Eredivisie,2021,201,AZ Alkmaar,5,61,20,Eredivisie,LDDDW,same,Promotion - Eredivisie (Conference League - Play Offs),34,18,7,9,64,44,17,11,3,3,36,20,17,7,4,6,28,24
88,Eredivisie,2021,200,Vitesse,6,51,-9,Eredivisie,DWLWL,same,Promotion - Eredivisie (Conference League - Play Offs),34,15,6,13,42,51,17,6,3,8,20,29,17,9,3,5,22,22
88,Eredivisie,2021,207,Utrecht,7,47,5,Eredivisie,LDDWL,same,Promotion - Eredivisie (Conference League - Play Offs),34,12,11,11,51,46,17,8,6,3,32,20,17,4,5,8,19,26
88,Eredivisie,2021,210,Heerenveen,8,41,-13,Eredivisie,WLWDL,same,Promotion - Eredivisie (Conference League - Play Offs),34,11,8,15,37,50,17,6,3,8,23,26,17,5,5,7,14,24
88,Eredivisie,2021,420,Cambuur,9,39,-17,Eredivisie,WDDDL,same,,34,11,6,17,53,70,17,5,3,9,29,35,17,6,3,8,24,35
88,Eredivisie,2021,417,Waalwijk,10,38,-11,Eredivisie,WWDWL,same,,34,9,11,14,40,51,17,6,3,8,17,25,17,3,8,6,23,26
88,Eredivisie,2021,413,NEC Nijmegen,11,38,-14,Eredivisie,LLWLL,same,,34,10,8,16,38,52,17,3,5,9,13,22,17,7,3,7,25,30
88,Eredivisie,2021,202,Groningen,12,36,-14,Eredivisie,LLLLL,same,,34,9,9,16,41,55,17,4,6,7,18,21,17,5,3,9,23,34
88,Eredivisie,2021,410,GO Ahead Eagles,13,36,-14,Eredivisie,LLLLL,same,,34,10,6,18,37,51,17,7,1,9,25,24,17,3,5,9,12,27
88,Eredivisie,2021,426,Sparta Rotterdam,14,35,-18,Eredivisie,WWWDL,same,,34,8,11,15,30,48,17,4,7,6,16,21,17,4,4,9,14,27
88,Eredivisie,2021,205,Fortuna Sittard,15,35,-31,Eredivisie,WLWLW,same,,34,10,5,19,36,67,17,6,2,9,20,31,17,4,3,10,16,36
88,Eredivisie,2021,206,Heracles,16,34,-16,Eredivisie,LLLDW,same,Eredivisie (Relegation),34,9,7,18,33,49,17,7,5,5,22,21,17,2,2,13,11,28
88,Eredivisie,2021,195,Willem II,17,33,-25,Eredivisie,WDWLW,same,Relegation - Eerste Divisie,34,9,6,19,32,57,17,7,3,7,18,20,17,2,3,12,14,37
88,Eredivisie,2021,193,PEC Zwolle,18,27,-26,Eredivisie,LLDLW,same,Relegation - Eerste Divisie,34,7,6,21,26,52,17,3,5,9,13,20,17,4,1,12,13,32
