league_id,league_name,season,team_id,team_name,rank,points,goal_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
88,Eredivisie,2023,197,PSV Eindhoven,1,91,90,Eredivisie,WDWWW,same,Promotion - Champions League (League phase: ),34,29,4,1,111,21,17,16,1,0,54,11,17,13,3,1,57,10
88,Eredivisie,2023,209,Feyenoord,2,84,66,Eredivisie,WWWWW,same,Promotion - Champions League (League phase: ),34,26,6,2,92,26,17,13,3,1,51,10,17,13,3,1,41,16
88,Eredivisie,2023,415,Twente,3,69,33,Eredivisie,WWLWL,same,Promotion - Champions League (Qualification: ),34,21,6,7,69,36,17,14,1,2,40,17,17,7,5,5,29,19
88,Eredivisie,2023,201,AZ Alkmaar,4,65,31,Eredivisie,DWWWW,same,Promotion - Europa League (League phase: ),34,19,8,7,70,39,17,11,3,3,41,18,17,8,5,4,29,21
88,Eredivisie,2023,194,Ajax,5,56,13,Eredivisie,DWWDW,same,Promotion - Europa League (Qualification: ),34,15,11,8,74,61,17,9,6,2,39,21,17,6,5,6,35,40
88,Eredivisie,2023,413,NEC Nijmegen,6,53,17,Eredivisie,WLWLD,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,14,11,9,68,51,17,8,4,5,35,25,17,6,7,4,33,26
88,Eredivisie,2023,207,Utrecht,7,50,2,Eredivisie,DLWDW,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,13,11,10,49,47,17,8,5,4,29,23,17,5,6,6,20,24
88,Eredivisie,2023,426,Sparta Rotterdam,8,49,3,Eredivisie,WWLWW,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,14,7,13,51,48,17,6,5,6,25,25,17,8,2,7,26,23
88,Eredivisie,2023,410,GO Ahead Eagles,9,46,1,Eredivisie,WLDLL,same,Promotion - Eredivisie (Conference League - Play Offs: ),34,12,10,12,47,46,17,7,4,6,31,23,17,5,6,6,16,23
88,Eredivisie,2023,205,Fortuna Sittard,10,38,-19,Eredivisie,DDDLL,same,,34,9,11,14,37,56,17,7,6,4,27,20,17,2,5,10,10,36
88,Eredivisie,2023,210,Heerenveen,11,37,-17,Eredivisie,LLDLW,same,,34,10,7,17,53,70,17,6,3,8,30,36,17,4,4,9,23,34
88,Eredivisie,2023,193,PEC Zwolle,12,36,-22,Eredivisie,LDLWD,same,,34,9,9,16,45,67,17,5,3,9,19,31,17,4,6,7,26,36
88,Eredivisie,2023,419,Almere City FC,13,34,-26,Eredivisie,LLDLL,same,,34,7,13,14,33,59,17,3,7,7,18,30,17,4,6,7,15,29
88,Eredivisie,2023,206,Heracles,14,33,-33,Eredivisie,DLLLL,same,,34,9,6,19,41,74,17,6,4,7,25,35,17,3,2,12,16,39
88,Eredivisie,2023,417,Waalwijk,15,29,-18,Eredivisie,LDWDL,same,,34,7,8,19,38,56,17,4,6,7,20,25,17,3,2,12,18,31
88,Eredivisie,2023,196,Excelsior,16,29,-23,Eredivisie,LWLDW,same,Eredivisie (Relegation - Play Offs: ),34,6,11,17,50,73,17,4,7,6,26,27,17,2,4,11,24,46
88,Eredivisie,2023,416,FC Volendam,17,19,-54,Eredivisie,LLLLL,same,Relegation - Eerste Divisie,34,4,7,23,34,88,17,3,2,12,16,44,17,1,5,11,18,44
88,Eredivisie,2023,200,Vitesse,18,6,-44,Eredivisie,DWLWL,same,Relegation - Eerste Divisie,34,6,6,22,30,74,17,2,6,9,15,30,17,4,0,13,15,44
